日期,收盘,regime
2008-05-08,3925.041,SIDEWAYS
2008-05-09,3878.924,SIDEWAYS
2008-05-12,3904.92,SIDEWAYS
2008-05-13,3851.687,SIDEWAYS
2008-05-14,3975.782,RECOVERY
2008-05-15,3948.088,RECOVERY
2008-05-16,3936.121,RECOVERY
2008-05-19,3914.072,RECOVERY
2008-05-20,3710.818,RECOVERY
2008-05-21,3783.049,RECOVERY
2008-05-22,3711.444,RECOVERY
2008-05-23,3675.147,SIDEWAYS
2008-05-26,3559.217,CRASH
2008-05-27,3576.197,BEAR
2008-05-28,3676.23,BEAR
2008-05-29,3580.868,BEAR
2008-05-30,3611.33,BEAR
2008-06-02,3625.826,CRASH
2008-06-03,3614.111,CRASH
2008-06-04,3546.916,BEAR
2008-06-05,3512.138,CRASH
2008-06-06,3489.502,CRASH
2008-06-10,3206.562,CRASH
2008-06-11,3140.299,CRASH
2008-06-12,3084.633,CRASH
2008-06-13,2979.117,CRASH
2008-06-16,2952.242,CRASH
2008-06-17,2842.676,CRASH
2008-06-18,2991.273,CRASH
2008-06-19,2773.076,CRASH
2008-06-20,2849.668,CRASH
2008-06-23,2789.941,CRASH
2008-06-24,2851.915,CRASH
2008-06-25,2969.537,CRASH
2008-06-26,2980.907,CRASH
2008-06-27,2816.021,CRASH
2008-06-30,2791.819,CRASH
2008-07-01,2698.347,CRASH
2008-07-02,2699.597,CRASH
2008-07-03,2760.612,CRASH
2008-07-04,2741.852,CRASH
2008-07-07,2882.763,CRASH
2008-07-08,2901.841,BEAR
2008-07-09,3015.126,BEAR
2008-07-10,2973.728,BEAR
2008-07-11,2953.498,BEAR
2008-07-14,2975.874,SIDEWAYS
2008-07-15,2852.979,SIDEWAYS
2008-07-16,2745.596,CRASH
2008-07-17,2718.068,CRASH
2008-07-18,2815.462,BEAR
2008-07-21,2911.051,SIDEWAYS
2008-07-22,2904.743,SIDEWAYS
2008-07-23,2883.32,BEAR
2008-07-24,2977.362,BEAR
2008-07-25,2939.202,SIDEWAYS
2008-07-28,2960.851,SIDEWAYS
2008-07-29,2905.63,SIDEWAYS
2008-07-30,2884.384,SIDEWAYS
2008-07-31,2805.21,SIDEWAYS
2008-08-01,2840.788,SIDEWAYS
2008-08-04,2773.15,BEAR
2008-08-05,2703.079,BEAR
2008-08-06,2721.693,CRASH
2008-08-07,2720.442,BEAR
2008-08-08,2591.462,CRASH
2008-08-11,2456.811,CRASH
2008-08-12,2444.155,CRASH
2008-08-13,2444.672,CRASH
2008-08-14,2443.512,CRASH
2008-08-15,2447.615,CRASH
2008-08-18,2313.402,CRASH
2008-08-19,2348.472,CRASH
2008-08-20,2532.94,BEAR
2008-08-21,2443.979,CRASH
2008-08-22,2404.928,CRASH
2008-08-25,2400.548,CRASH
2008-08-26,2331.532,CRASH
2008-08-27,2325.292,CRASH
2008-08-28,2335.865,CRASH
2008-08-29,2391.64,CRASH
2008-09-01,2309.171,CRASH
2008-09-02,2285.411,CRASH
2008-09-03,2245.964,CRASH
2008-09-04,2251.146,CRASH
2008-09-05,2183.432,CRASH
2008-09-08,2126.518,CRASH
2008-09-09,2139.145,CRASH
2008-09-10,2143.176,CRASH
2008-09-11,2072.126,CRASH
2008-09-12,2077.846,CRASH
2008-09-16,2000.651,CRASH
2008-09-17,1929.135,CRASH
2008-09-18,1895.99,CRASH
2008-09-19,2073.113,CRASH
2008-09-22,2207.614,BEAR
2008-09-23,2123.478,BEAR
2008-09-24,2138.853,BEAR
2008-09-25,2223.532,BEAR
2008-09-26,2243.657,BEAR
2008-10-06,2128.696,BEAR
2008-10-07,2102.448,BEAR
2008-10-08,2022.881,BEAR
2008-10-09,1995.297,CRASH
2008-10-10,1906.96,CRASH
2008-10-13,1985.486,BEAR
2008-10-14,1934.619,BEAR
2008-10-15,1914.356,BEAR
2008-10-16,1820.903,CRASH
2008-10-17,1833.262,BEAR
2008-10-20,1896.733,BEAR
2008-10-21,1881.406,BEAR
2008-10-22,1833.323,BEAR
2008-10-23,1834.78,BEAR
2008-10-24,1781.598,CRASH
2008-10-27,1654.671,CRASH
2008-10-28,1705.82,CRASH
2008-10-29,1658.223,CRASH
2008-10-30,1697.656,CRASH
2008-10-31,1663.66,CRASH
2008-11-03,1653.542,CRASH
2008-11-04,1627.759,CRASH
2008-11-05,1691.42,CRASH
2008-11-06,1649.776,CRASH
2008-11-07,1677.827,CRASH
2008-11-10,1801.665,BEAR
2008-11-11,1781.361,BEAR
2008-11-12,1801.823,BEAR
2008-11-13,1874.082,SIDEWAYS
2008-11-14,1943.654,SIDEWAYS
2008-11-17,1987.225,SIDEWAYS
2008-11-18,1839.819,BEAR
2008-11-19,1953.163,SIDEWAYS
2008-11-20,1932.428,SIDEWAYS
2008-11-21,1920.735,SIDEWAYS
2008-11-24,1837.642,RECOVERY
2008-11-25,1834.294,SIDEWAYS
2008-11-26,1843.495,RECOVERY
2008-11-27,1870.473,RECOVERY
2008-11-28,1829.924,RECOVERY
2008-12-01,1864.205,RECOVERY
2008-12-02,1868.631,RECOVERY
2008-12-03,1952.668,RECOVERY
2008-12-04,1982.928,RECOVERY
2008-12-05,2013.175,RECOVERY
2008-12-08,2095.036,RECOVERY
2008-12-09,2040.847,SIDEWAYS
2008-12-10,2096.393,SIDEWAYS
2008-12-11,2046.337,SIDEWAYS
2008-12-12,1960.38,SIDEWAYS
2008-12-15,1975.034,BEAR
2008-12-16,1994.45,SIDEWAYS
2008-12-17,2001.42,SIDEWAYS
2008-12-18,2045.102,SIDEWAYS
2008-12-19,2052.114,SIDEWAYS
2008-12-22,2017.549,SIDEWAYS
2008-12-23,1918.955,SIDEWAYS
2008-12-24,1887.075,SIDEWAYS
2008-12-25,1870.765,CRASH
2008-12-26,1862.096,CRASH
2008-12-29,1854.757,CRASH
2008-12-30,1833.435,BEAR
2008-12-31,1817.722,BEAR
2009-01-05,1882.959,BEAR
2009-01-06,1942.795,BEAR
2009-01-07,1931.178,CRASH
2009-01-08,1887.991,CRASH
2009-01-09,1918.365,CRASH
2009-01-12,1920.687,BEAR
2009-01-13,1876.185,BEAR
2009-01-14,1955.244,BEAR
2009-01-15,1954.874,BEAR
2009-01-16,1990.214,BEAR
2009-01-19,2012.465,BEAR
2009-01-20,2025.19,BEAR
2009-01-21,2021.71,SIDEWAYS
2009-01-22,2044.551,SIDEWAYS
2009-01-23,2032.682,SIDEWAYS
2009-02-02,2057.063,RECOVERY
2009-02-03,2108.91,RECOVERY
2009-02-04,2166.414,RECOVERY
2009-02-05,2150.971,RECOVERY
2009-02-06,2237.28,RECOVERY
2009-02-09,2296.672,RECOVERY
2009-02-10,2326.755,RECOVERY
2009-02-11,2331.138,RECOVERY
2009-02-12,2318.343,RECOVERY
2009-02-13,2399.065,RECOVERY
2009-02-16,2462.245,RECOVERY
2009-02-17,2385.293,SIDEWAYS
2009-02-18,2275.843,SIDEWAYS
2009-02-19,2298.412,BULL
2009-02-20,2344.32,BULL
2009-02-23,2410.481,BULL
2009-02-24,2301.849,BULL
2009-02-25,2304.251,BULL
2009-02-26,2190.185,BULL
2009-02-27,2140.489,CRASH
2009-03-02,2164.666,CRASH
2009-03-03,2142.154,BULL
2009-03-04,2285.149,BULL
2009-03-05,2304.919,BULL
2009-03-06,2286.576,BULL
2009-03-09,2202.527,SIDEWAYS
2009-03-10,2240.782,SIDEWAYS
2009-03-11,2220.38,SIDEWAYS
2009-03-12,2215.7,SIDEWAYS
2009-03-13,2205.422,SIDEWAYS
2009-03-16,2241.614,SIDEWAYS
2009-03-17,2322.403,SIDEWAYS
2009-03-18,2332.652,BULL
2009-03-19,2382.564,BULL
2009-03-20,2379.838,BULL
2009-03-23,2439.395,BULL
2009-03-24,2451.783,BULL
2009-03-25,2401.327,BULL
2009-03-26,2479.789,RECOVERY
2009-03-27,2498.931,RECOVERY
2009-03-30,2484.487,RECOVERY
2009-03-31,2507.789,RECOVERY
2009-04-01,2548.222,BULL
2009-04-02,2576.4,BULL
2009-04-03,2570.503,BULL
2009-04-07,2576.95,BULL
2009-04-08,2479.348,BULL
2009-04-09,2517.669,BULL
2009-04-10,2595.53,BULL
2009-04-13,2656.518,BULL
2009-04-14,2676.872,BULL
2009-04-15,2686.99,BULL
2009-04-16,2687.106,BULL
2009-04-17,2650.691,BULL
2009-04-20,2707.667,BULL
2009-04-21,2675.442,BULL
2009-04-22,2576.281,BULL
2009-04-23,2593.564,BULL
2009-04-24,2572.888,BULL
2009-04-27,2513.292,BULL
2009-04-28,2518.531,BULL
2009-04-29,2605.37,BULL
2009-04-30,2622.926,BULL
2009-05-04,2714.301,BULL
2009-05-05,2727.014,BULL
2009-05-06,2764.979,BULL
2009-05-07,2767.076,BULL
2009-05-08,2789.219,BULL
2009-05-11,2725.316,BULL
2009-05-12,2788.562,BULL
2009-05-13,2814.005,BULL
2009-05-14,2792.597,BULL
2009-05-15,2796.116,BULL
2009-05-18,2810.573,BULL
2009-05-19,2840.084,BULL
2009-05-20,2812.865,BULL
2009-05-21,2750.01,BULL
2009-05-22,2740.677,BULL
2009-05-25,2752.716,BULL
2009-05-26,2719.764,BULL
2009-05-27,2759.712,BULL
2009-06-01,2858.342,BULL
2009-06-02,2865.099,BULL
2009-06-03,2939.387,BULL
2009-06-04,2953.751,BULL
2009-06-05,2939.306,BULL
2009-06-08,2948.478,BULL
2009-06-09,2960.556,BULL
2009-06-10,2989.595,BULL
2009-06-11,2961.629,BULL
2009-06-12,2906.286,BULL
2009-06-15,2966.192,BULL
2009-06-16,2961.22,BULL
2009-06-17,3010.588,BULL
2009-06-18,3057.428,BULL
2009-06-19,3080.001,BULL
2009-06-22,3082.563,BULL
2009-06-23,3083.895,BULL
2009-06-24,3120.73,BULL
2009-06-25,3117.921,BULL
2009-06-26,3128.421,BULL
2009-06-29,3179.972,BULL
2009-06-30,3166.474,BULL
2009-07-01,3237.903,BULL
2009-07-02,3282.359,BULL
2009-07-03,3327.135,BULL
2009-07-06,3374.753,BULL
2009-07-07,3340.493,BULL
2009-07-08,3352.269,BULL
2009-07-09,3396.304,BULL
2009-07-10,3398.31,BULL
2009-07-13,3361.011,BULL
2009-07-14,3454.753,BULL
2009-07-15,3493.305,BULL
2009-07-16,3501.24,BULL
2009-07-17,3519.809,BULL
2009-07-20,3591.123,BULL
2009-07-21,3539.832,BULL
2009-07-22,3606.924,BULL
2009-07-23,3651.969,BULL
2009-07-24,3667.556,BULL
2009-07-27,3743.626,BULL
2009-07-28,3755.818,BULL
2009-07-29,3558.508,BULL
2009-07-30,3634.818,BULL
2009-07-31,3734.622,BULL
2009-08-03,3787.033,BULL
2009-08-04,3786.615,BULL
2009-08-05,3740.936,BULL
2009-08-06,3663.12,BULL
2009-08-07,3555.095,BULL
2009-08-10,3544.539,BULL
2009-08-11,3556.375,BULL
2009-08-12,3397.4,CRASH
2009-08-13,3440.82,SIDEWAYS
2009-08-14,3344.462,SIDEWAYS
2009-08-17,3140.271,CRASH
2009-08-18,3171.986,CRASH
2009-08-19,3014.568,CRASH
2009-08-20,3144.39,CRASH
2009-08-21,3203.624,SIDEWAYS
2009-08-24,3229.6,CRASH
2009-08-25,3109.83,CRASH
2009-08-26,3172.386,SIDEWAYS
2009-08-27,3156.301,CRASH
2009-08-28,3046.781,CRASH
2009-08-31,2830.271,CRASH
2009-09-01,2843.7,CRASH
2009-09-02,2890.926,CRASH
2009-09-03,3051.964,CRASH
2009-09-04,3077.142,SIDEWAYS
2009-09-07,3104.208,SIDEWAYS
2009-09-08,3170.967,SIDEWAYS
2009-09-09,3194.909,SIDEWAYS
2009-09-10,3162.914,SIDEWAYS
2009-09-11,3238.133,SIDEWAYS
2009-09-14,3293.394,BULL
2009-09-15,3302.642,BULL
2009-09-16,3258.236,RECOVERY
2009-09-17,3320.096,BULL
2009-09-18,3199.689,SIDEWAYS
2009-09-21,3208.604,SIDEWAYS
2009-09-22,3131.026,BULL
2009-09-23,3060.069,SIDEWAYS
2009-09-24,3080.926,SIDEWAYS
2009-09-25,3058.528,BULL
2009-09-28,2972.643,BULL
2009-09-29,2972.286,BULL
2009-09-30,3004.805,BULL
2009-10-09,3163.708,BULL
2009-10-12,3151.632,BULL
2009-10-13,3198.517,BULL
2009-10-14,3227.399,BULL
2009-10-15,3239.643,BULL
2009-10-16,3241.709,BULL
2009-10-19,3329.158,BULL
2009-10-20,3377.574,BULL
2009-10-21,3369.285,BULL
2009-10-22,3347.32,BULL
2009-10-23,3413.252,BULL
2009-10-26,3414.239,BULL
2009-10-27,3314.722,BULL
2009-10-28,3329.327,BULL
2009-10-29,3247.051,BULL
2009-10-30,3280.372,BULL
2009-11-02,3392.803,BULL
2009-11-03,3435.425,BULL
2009-11-04,3453.888,BULL
2009-11-05,3464.318,BULL
2009-11-06,3483.021,BULL
2009-11-09,3495.788,BULL
2009-11-10,3503.776,SIDEWAYS
2009-11-11,3495.674,SIDEWAYS
2009-11-12,3499.992,SIDEWAYS
2009-11-13,3518.722,SIDEWAYS
2009-11-16,3625.798,SIDEWAYS
2009-11-17,3628.354,SIDEWAYS
2009-11-18,3630.229,SIDEWAYS
2009-11-19,3642.437,SIDEWAYS
2009-11-20,3631.013,SIDEWAYS
2009-11-23,3665.509,SIDEWAYS
2009-11-24,3548.08,SIDEWAYS
2009-11-25,3629.629,SIDEWAYS
2009-11-26,3485.773,SIDEWAYS
2009-11-27,3382.51,SIDEWAYS
2009-11-30,3511.669,SIDEWAYS
2009-12-01,3560.831,SIDEWAYS
2009-12-02,3597.329,BULL
2009-12-03,3590.876,BULL
2009-12-04,3643.491,BULL
2009-12-07,3668.832,BULL
2009-12-08,3624.019,BULL
2009-12-09,3554.478,BULL
2009-12-10,3577.237,BULL
2009-12-11,3575.02,BULL
2009-12-14,3612.753,SIDEWAYS
2009-12-15,3583.341,SIDEWAYS
2009-12-16,3560.723,SIDEWAYS
2009-12-17,3480.153,SIDEWAYS
2009-12-18,3391.735,SIDEWAYS
2009-12-21,3396.622,SIDEWAYS
2009-12-22,3305.543,SIDEWAYS
2009-12-23,3336.48,SIDEWAYS
2009-12-24,3438.817,SIDEWAYS
2009-12-25,3424.783,BULL
2009-12-28,3478.433,SIDEWAYS
2009-12-29,3500.737,SIDEWAYS
2009-12-30,3558.857,SIDEWAYS
2009-12-31,3575.684,SIDEWAYS
2010-01-04,3535.229,SIDEWAYS
2010-01-05,3564.038,SIDEWAYS
2010-01-06,3541.727,SIDEWAYS
2010-01-07,3471.456,SIDEWAYS
2010-01-08,3480.13,SIDEWAYS
2010-01-11,3482.052,SIDEWAYS
2010-01-12,3534.916,SIDEWAYS
2010-01-13,3421.144,SIDEWAYS
2010-01-14,3469.051,SIDEWAYS
2010-01-15,3482.738,BULL
2010-01-18,3500.684,BULL
2010-01-19,3507.482,BULL
2010-01-20,3394.434,BULL
2010-01-21,3408.574,BULL
2010-01-22,3366.197,SIDEWAYS
2010-01-25,3328.014,SIDEWAYS
2010-01-26,3242.797,SIDEWAYS
2010-01-27,3198.566,CRASH
2010-01-28,3206.57,CRASH
2010-01-29,3204.155,CRASH
2010-02-01,3152.707,CRASH
2010-02-02,3146.189,CRASH
2010-02-03,3230.715,CRASH
2010-02-04,3218.802,SIDEWAYS
2010-02-05,3153.087,CRASH
2010-02-08,3150.988,CRASH
2010-02-09,3169.19,CRASH
2010-02-10,3214.13,SIDEWAYS
2010-02-11,3220.398,SIDEWAYS
2010-02-12,3251.278,SIDEWAYS
2010-02-22,3233.345,CRASH
2010-02-23,3198.634,CRASH
2010-02-24,3244.483,SIDEWAYS
2010-02-25,3292.128,SIDEWAYS
2010-02-26,3281.666,SIDEWAYS
2010-03-01,3324.423,SIDEWAYS
2010-03-02,3311.236,BULL
2010-03-03,3335.081,BULL
2010-03-04,3250.573,BULL
2010-03-05,3259.764,BULL
2010-03-08,3286.178,BULL
2010-03-09,3305.863,BULL
2010-03-10,3279.694,BULL
2010-03-11,3276.705,SIDEWAYS
2010-03-12,3233.126,SIDEWAYS
2010-03-15,3183.183,SIDEWAYS
2010-03-16,3203.971,SIDEWAYS
2010-03-17,3273.916,SIDEWAYS
2010-03-18,3267.555,SIDEWAYS
2010-03-19,3293.871,SIDEWAYS
2010-03-22,3302.628,SIDEWAYS
2010-03-23,3275.573,SIDEWAYS
2010-03-24,3276.669,SIDEWAYS
2010-03-25,3229.128,BEAR
2010-03-26,3275.002,BEAR
2010-03-29,3358.54,SIDEWAYS
2010-03-30,3366.708,SIDEWAYS
2010-03-31,3345.607,SIDEWAYS
2010-04-01,3391.935,SIDEWAYS
2010-04-02,3407.346,SIDEWAYS
2010-04-06,3405.145,SIDEWAYS
2010-04-07,3386.949,SIDEWAYS
2010-04-08,3346.744,SIDEWAYS
2010-04-09,3379.17,SIDEWAYS
2010-04-12,3351.478,SIDEWAYS
2010-04-13,3391.716,SIDEWAYS
2010-04-14,3403.707,SIDEWAYS
2010-04-15,3394.574,SIDEWAYS
2010-04-16,3356.332,SIDEWAYS
2010-04-19,3176.423,BEAR
2010-04-20,3173.374,BEAR
2010-04-21,3236.679,BEAR
2010-04-22,3201.541,BEAR
2010-04-23,3190.003,BEAR
2010-04-26,3171.997,BEAR
2010-04-27,3108.409,BEAR
2010-04-28,3097.353,BEAR
2010-04-29,3060.064,BEAR
2010-04-30,3067.365,CRASH
2010-05-04,3019.449,CRASH
2010-05-05,3036.394,CRASH
2010-05-06,2896.856,CRASH
2010-05-07,2836.789,CRASH
2010-05-10,2858.233,CRASH
2010-05-11,2800.817,CRASH
2010-05-12,2818.16,CRASH
2010-05-13,2886.911,CRASH
2010-05-14,2868.023,CRASH
2010-05-17,2714.715,CRASH
2010-05-18,2771.348,BEAR
2010-05-19,2762.174,CRASH
2010-05-20,2726.022,CRASH
2010-05-21,2768.791,CRASH
2010-05-24,2873.469,BEAR
2010-05-25,2813.943,BEAR
2010-05-26,2813.944,BEAR
2010-05-27,2859.979,BEAR
2010-05-28,2850.302,BEAR
2010-05-31,2773.264,BEAR
2010-06-01,2744.162,BEAR
2010-06-02,2757.527,BEAR
2010-06-03,2736.076,BEAR
2010-06-04,2744.391,BEAR
2010-06-07,2695.715,BEAR
2010-06-08,2699.336,BEAR
2010-06-09,2782.133,BEAR
2010-06-10,2750.023,BEAR
2010-06-11,2758.866,BEAR
2010-06-17,2742.733,SIDEWAYS
2010-06-18,2696.166,BEAR
2010-06-21,2780.663,SIDEWAYS
2010-06-22,2783.72,SIDEWAYS
2010-06-23,2758.495,BEAR
2010-06-24,2757.498,BEAR
2010-06-25,2736.287,BEAR
2010-06-28,2716.777,BEAR
2010-06-29,2592.019,BEAR
2010-06-30,2563.07,BEAR
2010-07-01,2526.071,CRASH
2010-07-02,2534.105,BEAR
2010-07-05,2512.651,BEAR
2010-07-06,2562.902,BEAR
2010-07-07,2580.477,BEAR
2010-07-08,2575.921,BEAR
2010-07-09,2647.104,BEAR
2010-07-12,2676.218,BEAR
2010-07-13,2634.593,BEAR
2010-07-14,2653.609,BEAR
2010-07-15,2608.519,BEAR
2010-07-16,2616.128,BEAR
2010-07-19,2682.472,BEAR
2010-07-20,2741.503,BEAR
2010-07-21,2747.335,BEAR
2010-07-22,2781.286,SIDEWAYS
2010-07-23,2793.076,SIDEWAYS
2010-07-26,2811.055,SIDEWAYS
2010-07-27,2795.724,SIDEWAYS
2010-07-28,2863.724,RECOVERY
2010-07-29,2877.976,RECOVERY
2010-07-30,2868.846,RECOVERY
2010-08-02,2917.275,SIDEWAYS
2010-08-03,2865.971,SIDEWAYS
2010-08-04,2876.434,SIDEWAYS
2010-08-05,2850.829,SIDEWAYS
2010-08-06,2897.659,SIDEWAYS
2010-08-09,2918.241,SIDEWAYS
2010-08-10,2832.638,SIDEWAYS
2010-08-11,2850.211,SIDEWAYS
2010-08-12,2816.386,SIDEWAYS
2010-08-13,2855.547,SIDEWAYS
2010-08-16,2922.083,SIDEWAYS
2010-08-17,2942.291,SIDEWAYS
2010-08-18,2937.362,SIDEWAYS
2010-08-19,2955.395,SIDEWAYS
2010-08-20,2898.333,SIDEWAYS
2010-08-23,2896.192,SIDEWAYS
2010-08-24,2911.827,SIDEWAYS
2010-08-25,2843.023,BEAR
2010-08-26,2850.093,BEAR
2010-08-27,2858.566,BEAR
2010-08-30,2915.01,BEAR
2010-08-31,2903.188,SIDEWAYS
2010-09-01,2884.042,SIDEWAYS
2010-09-02,2921.393,SIDEWAYS
2010-09-03,2920.205,SIDEWAYS
2010-09-06,2975.09,SIDEWAYS
2010-09-07,2983.108,SIDEWAYS
2010-09-08,2980.967,SIDEWAYS
2010-09-09,2926.46,SIDEWAYS
2010-09-10,2932.554,SIDEWAYS
2010-09-13,2962.319,SIDEWAYS
2010-09-14,2965.009,SIDEWAYS
2010-09-15,2913.194,BEAR
2010-09-16,2857.789,BEAR
2010-09-17,2861.369,BEAR
2010-09-20,2849.828,BEAR
2010-09-21,2857.476,BEAR
2010-09-27,2905.029,SIDEWAYS
2010-09-28,2880.907,SIDEWAYS
2010-09-29,2874.812,SIDEWAYS
2010-09-30,2935.574,SIDEWAYS
2010-10-08,3044.233,SIDEWAYS
2010-10-11,3132.895,SIDEWAYS
2010-10-12,3172.726,SIDEWAYS
2010-10-13,3217.577,BULL
2010-10-14,3224.14,BULL
2010-10-15,3327.683,BULL
2010-10-18,3306.16,BULL
2010-10-19,3375.674,BULL
2010-10-20,3396.879,BULL
2010-10-21,3374.685,BULL
2010-10-22,3378.655,BULL
2010-10-25,3481.081,BULL
2010-10-26,3466.084,BULL
2010-10-27,3403.872,BULL
2010-10-28,3397.692,BULL
2010-10-29,3379.983,BULL
2010-11-01,3472.995,BULL
2010-11-02,3463.131,BULL
2010-11-03,3420.341,BULL
2010-11-04,3480.505,BULL
2010-11-05,3520.798,BULL
2010-11-08,3548.566,BULL
2010-11-09,3523.954,BULL
2010-11-10,3499.111,BULL
2010-11-11,3509.975,BULL
2010-11-12,3291.833,SIDEWAYS
2010-11-15,3314.893,BULL
2010-11-16,3169.538,CRASH
2010-11-17,3103.906,CRASH
2010-11-18,3147.962,CRASH
2010-11-19,3178.846,SIDEWAYS
2010-11-22,3171.941,SIDEWAYS
2010-11-23,3107.176,SIDEWAYS
2010-11-24,3177.043,SIDEWAYS
2010-11-25,3223.484,SIDEWAYS
2010-11-26,3194.853,SIDEWAYS
2010-11-29,3190.05,SIDEWAYS
2010-11-30,3136.985,SIDEWAYS
2010-12-01,3136.024,SIDEWAYS
2010-12-02,3155.059,SIDEWAYS
2010-12-03,3158.156,SIDEWAYS
2010-12-06,3165.57,SIDEWAYS
2010-12-07,3200.339,SIDEWAYS
2010-12-08,3171.882,SIDEWAYS
2010-12-09,3123.366,SIDEWAYS
2010-12-10,3161.977,SIDEWAYS
2010-12-13,3261.061,SIDEWAYS
2010-12-14,3269.474,BULL
2010-12-15,3247.644,BULL
2010-12-16,3230.665,BULL
2010-12-17,3225.661,BULL
2010-12-20,3178.657,BULL
2010-12-21,3249.509,BULL
2010-12-22,3215.453,BULL
2010-12-23,3188.607,SIDEWAYS
2010-12-24,3162.955,SIDEWAYS
2010-12-27,3099.709,SIDEWAYS
2010-12-28,3044.931,SIDEWAYS
2010-12-29,3061.83,SIDEWAYS
2010-12-30,3064.098,SIDEWAYS
2010-12-31,3128.261,SIDEWAYS
2011-01-04,3189.682,BULL
2011-01-05,3175.662,SIDEWAYS
2011-01-06,3159.643,SIDEWAYS
2011-01-07,3166.624,BULL
2011-01-10,3108.187,SIDEWAYS
2011-01-11,3124.922,SIDEWAYS
2011-01-12,3142.337,SIDEWAYS
2011-01-13,3141.284,SIDEWAYS
2011-01-14,3091.862,SIDEWAYS
2011-01-17,2974.35,SIDEWAYS
2011-01-18,2977.648,SIDEWAYS
2011-01-19,3044.851,SIDEWAYS
2011-01-20,2944.713,SIDEWAYS
2011-01-21,2983.456,SIDEWAYS
2011-01-24,2954.232,SIDEWAYS
2011-01-25,2938.654,SIDEWAYS
2011-01-26,2978.431,SIDEWAYS
2011-01-27,3026.466,SIDEWAYS
2011-01-28,3036.735,SIDEWAYS
2011-01-31,3076.508,SIDEWAYS
2011-02-01,3077.283,SIDEWAYS
2011-02-09,3040.949,SIDEWAYS
2011-02-10,3104.163,SIDEWAYS
2011-02-11,3120.956,SIDEWAYS
2011-02-14,3219.143,BULL
2011-02-15,3217.671,BULL
2011-02-16,3248.527,BULL
2011-02-17,3245.907,BULL
2011-02-18,3211.876,BULL
2011-02-21,3257.908,BULL
2011-02-22,3163.578,SIDEWAYS
2011-02-23,3174.742,SIDEWAYS
2011-02-24,3190.935,SIDEWAYS
2011-02-25,3197.617,SIDEWAYS
2011-02-28,3239.559,SIDEWAYS
2011-03-01,3254.893,SIDEWAYS
2011-03-02,3243.298,SIDEWAYS
2011-03-03,3221.718,SIDEWAYS
2011-03-04,3270.666,SIDEWAYS
2011-03-07,3334.51,SIDEWAYS
2011-03-08,3337.457,SIDEWAYS
2011-03-09,3338.858,SIDEWAYS
2011-03-10,3280.259,SIDEWAYS
2011-03-11,3247.376,SIDEWAYS
2011-03-14,3262.92,SIDEWAYS
2011-03-15,3203.961,BEAR
2011-03-16,3248.195,BEAR
2011-03-17,3197.1,BEAR
2011-03-18,3215.685,SIDEWAYS
2011-03-21,3207.11,BEAR
2011-03-22,3222.961,SIDEWAYS
2011-03-23,3264.926,SIDEWAYS
2011-03-24,3251.361,SIDEWAYS
2011-03-25,3294.484,SIDEWAYS
2011-03-28,3290.571,SIDEWAYS
2011-03-29,3257.979,SIDEWAYS
2011-03-30,3256.08,SIDEWAYS
2011-03-31,3223.288,SIDEWAYS
2011-04-01,3272.729,SIDEWAYS
2011-04-06,3311.067,BEAR
2011-04-07,3324.419,BEAR
2011-04-08,3353.358,SIDEWAYS
2011-04-11,3333.427,SIDEWAYS
2011-04-12,3326.771,SIDEWAYS
2011-04-13,3372.031,SIDEWAYS
2011-04-14,3353.56,SIDEWAYS
2011-04-15,3358.944,SIDEWAYS
2011-04-18,3359.438,SIDEWAYS
2011-04-19,3295.812,SIDEWAYS
2011-04-20,3295.758,SIDEWAYS
2011-04-21,3317.367,SIDEWAYS
2011-04-22,3299.942,SIDEWAYS
2011-04-25,3249.574,SIDEWAYS
2011-04-26,3230.96,SIDEWAYS
2011-04-27,3209.503,SIDEWAYS
2011-04-28,3161.776,SIDEWAYS
2011-04-29,3192.723,SIDEWAYS
2011-05-03,3211.132,SIDEWAYS
2011-05-04,3129.028,SIDEWAYS
2011-05-05,3126.117,SIDEWAYS
2011-05-06,3121.396,SIDEWAYS
2011-05-09,3129.759,CRASH
2011-05-10,3153.221,SIDEWAYS
2011-05-11,3145.085,SIDEWAYS
2011-05-12,3101.603,CRASH
2011-05-13,3128.093,SIDEWAYS
2011-05-16,3100.463,CRASH
2011-05-17,3116.028,CRASH
2011-05-18,3139.379,SIDEWAYS
2011-05-19,3120.639,SIDEWAYS
2011-05-20,3121.596,SIDEWAYS
2011-05-23,3022.98,CRASH
2011-05-24,3026.223,SIDEWAYS
2011-05-25,2990.343,SIDEWAYS
2011-05-26,2978.381,SIDEWAYS
2011-05-27,2963.308,SIDEWAYS
2011-05-30,2954.506,CRASH
2011-05-31,3001.556,SIDEWAYS
2011-06-01,3004.173,SIDEWAYS
2011-06-02,2955.705,SIDEWAYS
2011-06-03,2986.349,SIDEWAYS
2011-06-07,3004.262,SIDEWAYS
2011-06-08,3008.652,SIDEWAYS
2011-06-09,2951.889,SIDEWAYS
2011-06-10,2961.932,SIDEWAYS
2011-06-13,2950.348,SIDEWAYS
2011-06-14,2993.559,SIDEWAYS
2011-06-15,2963.119,SIDEWAYS
2011-06-16,2917.578,SIDEWAYS
2011-06-17,2892.157,BEAR
2011-06-20,2874.896,BEAR
2011-06-21,2909.073,BEAR
2011-06-22,2908.582,BEAR
